title,collection_id,source_type,chunks,year,authority,url,docId
Anneli Apitius – sotsiaalnõunik,kov_services,TEXT,1,,,https://rougevald.ee/vald-uudised-ja-kontakt/uudised-ja-kontakt/kontakt/,kov::rouge-vald::item::rouge_vald_contact_anneli_apitius
Anneli Jänesmägi,kov_services,TEXT,2,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/lapsed-ja-pered/toetused/,kov::polva-vald::item::polva_vald_contact_anneli_janesmagi
Anneli Kaasik,kov_services,TEXT,1,,,https://mustveevald.kovtp.ee/ametnikud,kov::mustvee-vald::item::mustvee_vald_contact_anneli_kaasik
Anneli Lepik,kov_services,TEXT,1,,,https://www.elva.ee/kontaktid,kov::elva-vald::item::elva_vald_contact_anneli_lepik
Anneli Masen,kov_services,TEXT,1,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/lapsed-ja-pered/lastekaitse/,kov::polva-vald::item::polva_vald_contact_anneli_masen
Anneli Mikiver,kov_services,TEXT,1,,,https://v-maarja.ee/pere-sotsiaal-ja-tervishoid/tervise-ja-hoolekandeasutused/paevakeskus,kov::vaike-maarja-vald::item::vaike_maarja_vald_contact_anneli_mikiver
Anneli Saaber,kov_services,TEXT,1,,,https://www.rakverevald.ee/ametnikud,kov::rakvere-vald::item::rakvere_vald_contact_anneli_saaber
Anneli Sternfeld,kov_services,TEXT,1,,,https://www.kiilivald.ee/sotsiaal-ja-tervishoid/ametnikud,kov::kiili-vald::item::kiili_vald_contact_anneli_sternfeld
Anneli Surva,kov_services,TEXT,1,,,https://tartuvald.ee/pere-sotsiaal-ja-tervishoid/kontaktid/sotsiaalvaldkonna-kontaktid,kov::tartu-vald::item::tartu_vald_contact_anneli_surva
Anneli Tõru,kov_services,TEXT,1,,,https://muhu.ee/vald-uudised-ja-kontakt/kontakt/kontaktid/,kov::muhu-vald::item::muhu_vald_contact_anneli_toru
Annelinna-Ülejõe piirkonnakeskus – Anne 44,kov_services,TEXT,1,,,https://www.tartu.ee/et/piirkonnakeskused,kov::tartu-linn::item::tartu_linn_contact_anne_44_piirkonnakeskus
Annelinna-Ülejõe sotsiaaltööteenistus – Kaunase pst 22,kov_services,TEXT,1,,,https://www.tartu.ee/et/paevahoiuteenus,kov::tartu-linn::item::tartu_linn_contact_kaunase_22_piirkonnakeskus
Annely Ausma,kov_services,TEXT,1,,,https://parnu.ee/laps-pere,kov::parnu-linn::item::parnu_linn_contact_annely_ausma
Annely Küünarpuu,kov_services,TEXT,1,,,https://laaneharju.ee/kontakt,kov::laane-harju-vald::item::laane_harju_vald_contact_annely_kuunarpuu
Annely Starkopf,kov_services,TEXT,1,,,https://www.pohja-sakala.ee/psuhholoogiline-noustamine,kov::pohja-sakala-vald::item::pohja_sakala_vald_contact_annely_starkopf
Annetatud toiduabi jagamine,kov_services,TEXT,1,,,https://viru-nigula.ee/pere-sotsiaal-ja-tervishoid/eakad-ja-erivajadusega-inimesed/muud-sotsiaalteenused,kov::viru-nigula-vald::item::viru_nigula_vald_resource_annetatud_toiduabi
Anni Loorits,kov_services,TEXT,1,,,https://haapsalu.ee/linn-uudised-ja-kontakt/kontakt/,kov::haapsalu-linn::item::haapsalu_linn_contact_anni_loorits
Anni Paal,kov_services,TEXT,1,,,https://luunja.ee/pere-sotsiaal-ja-tervishoid/elusundmused/lapse-sund/,kov::luunja-vald::item::luunja_vald_contact_anni_paal
Annika Liivamaa,kov_services,TEXT,1,,,https://viljandi.ee/linn-uudised-ja-kontakt/kontakt-ja-teated/kontakt/,kov::viljandi-linn::item::viljandi_linn_contact_annika_liivamaa
Annika Rannamets,kov_services,TEXT,1,,,https://harku.ee/pere-sotsiaal-ja-tervishoid/sotsiaal-ja-tervishoiuosakonna-kontaktid,kov::harku-vald::item::harku_vald_contact_annika_rannamets
Annika Rau,kov_services,TEXT,1,,,https://www.rapina.ee/teenused/sotsiaal-ja-tervishoid/sotsiaalne-kaitse/noustamine/,kov::rapina-vald::item::rapina_vald_contact_annika_rau
Annika Saar,kov_services,TEXT,1,,,https://sakuvald.ee/vald-uudised-ja-kontakt/kontakt-uudised-ja-teated/kontakt/,kov::saku-vald::item::saku_vald_contact_annika_saar
Annika Tamme,kov_services,TEXT,1,,,https://nvv.ee/kontakt,kov::noo-vald::item::noo_vald_contact_annika_tamme
Anželika Kupp,kov_services,TEXT,1,,,https://vinnivald.ee/vald-uudised-ja-kontakt/valla-info/kontakt/,kov::vinni-vald::item::vinni_vald_contact_anzelika_kupp
Antsla Tervisekeskus,kov_services,TEXT,2,,,https://antsla.ee/pere-sotsiaal-ja-tervishoid/tervishoid-ja-ravi/antsla-tervisekeskus/,kov::antsla_vald::item::antsla_vald_resource_antsla_tervisekeskus
Antsla vald sotsiaalteenused ja toetused,kov_services,TEXT,45,,,https://antsla.ee/,kov::antsla_vald::bundle
Anu Eisenschmidt,kov_services,TEXT,1,,,https://www.torivald.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-tugivoimalused/tori-valla-sotsiaalkeskus,kov::tori-vald::item::tori_vald_contact_anu_eisenschmidt
Anu Hall otsib ja leiab häid lahendusi,sotsiaaltoo_articles,FILE,15,2017,,,sotsiaaltoo-4-2017-anu-hall-persoon-2017
Anu Jänes,kov_services,TEXT,1,,,https://www.laanenigula.ee/pere-sotsiaal-ja-tervishoid/sotsiaalhoolekande-osakond/kontaktid,kov::laane-nigula-vald::item::laane_nigula_vald_contact_anu_janes
Anu Kiik,kov_services,TEXT,1,,,https://viljandivald.ee/toiming/abivajadusest-tingitud-lapsehoiuteenus,kov::viljandi-vald::item::viljandi_vald_contact_anu_kiik
Anu Kljutšnik,kov_services,TEXT,1,,,https://www.alutagusevald.ee/pere-sotsiaal-ja-tervishoid/kontaktid/sotsiaalvaldkonna-kontaktid,kov::alutaguse-vald::item::alutaguse_vald_contact_anu_kljutsnik
Anu Kuusk,kov_services,TEXT,1,,,https://www.poltsamaa.ee/kontaktid,kov::poltsamaa-vald::item::poltsamaa_vald_contact_anu_kuusk
Anu Mesila,kov_services,TEXT,1,,,https://sakuvald.ee/vald-uudised-ja-kontakt/kontakt-uudised-ja-teated/kontakt/,kov::saku-vald::item::saku_vald_contact_anu_mesila
Anu Nõlve,kov_services,TEXT,1,,,https://raasiku.ee/vald-uudised-kontaktandmed/kontaktid-info/uldkontaktid-teenistujad,kov::raasiku-vald::item::raasiku_vald_contact_anu_nolve
Anu Otsing,kov_services,TEXT,1,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/sotsiaaltoetused-ja-teenused/,kov::polva-vald::item::polva_vald_contact_anu_otsing
Anu Tamm,kov_services,TEXT,1,,,https://valga.ee/vald-uudised-ja-kontakt/uudised-ja-kontakt/kontakt/,kov::valga-vald::item::valga_vald_contact_anu_tamm
Anu Õismets,kov_services,TEXT,1,,,https://www.pparnumaa.ee/pere-sotsiaal-ja-tervishoid/kontakt/teenistujad,kov::pohja-parnumaa-vald::item::pohja_parnumaa_vald_contact_anu_oismets
Anu-Lii Jürman: elus tuleb pakkumised vastu võtta õigel ajal,sotsiaaltoo_articles,FILE,23,2021,,,sotsiaaltoo-1-2021-anu-lii-jurman-elus-tuleb-pakkumised-vastu-votta-oigel-ajal-2021-1
Anu-Liis Põdra,kov_services,TEXT,1,,,https://www.johvi.ee/vald-uudised-ja-kontakt/uudised-ja-kontakt/kontaktid/,kov::johvi-vald::item::johvi_vald_contact_anu_liis_podra
Apteegid,kov_services,TEXT,1,,,https://www.kambja.ee/apteegid,kov::kambja-vald::item::kambja_vald_resource_apteegid
Apteegid Keilas,kov_services,TEXT,1,,,https://keila.ee/asutused/,kov::keila-linn::item::keila_linn_resource_apteegid
Ardo Agasild,kov_services,TEXT,1,,,https://saarde.ee/kontakt,kov::saarde-vald::item::saarde_vald_contact_ardo_agasild
Arendame koos valmisolekut kriisiolukordadeks,sotsiaaltoo_articles,FILE,14,2024,,,sotsiaaltoo-2-2024-arendame-koos-valmisolekut-kriisiolukordadeks-2024-2
Arendustegevuse toetus,kov_services,TEXT,2,,,https://www.torivald.ee/toiming/arendustegevuse-toetuse-taotlemine,kov::tori-vald::item::tori_vald_benefit_arendustegevuse_toetus
Areng töötajate toetamise ja taristu abil,sotsiaaltoo_articles,FILE,14,2021,,,sotsiaaltoo-3-2021-areng-tootajate-toetamise-ja-taristu-abil-2021-3
Arenguprogramm „Pöördepunkt” andis hoogu sotsiaalteenuste arendamisele Ida-Virumaal,sotsiaaltoo_articles,FILE,29,2021,,,sotsiaaltoo-2-2021-arenguprogramm-poordepunkt-andis-hoogu-sotsiaalteenuste-arendamisele-ida-virumaal-2021-2
Arina Mürk,kov_services,TEXT,1,,,https://www.tapa.ee/kontakt,kov::tapa-vald::item::tapa_vald_contact_arina_murk
Arina Retukova,kov_services,TEXT,1,,,https://kohtla-jarve.ee/linn-uudised-ja-kontakt/uudised-ja-kontakt/kontakt/,kov::kohtla-jarve-linn::item::kohtla_jarve_linn_contact_arina_retukova
Arstiabi ja esmaabi Ruhnus,kov_services,TEXT,1,,,https://ruhnu.ee/pere-sotsiaal-ja-tervishoid/abi-ja-tugiteenused/arstiabi/,kov::ruhnu-vald::item::ruhnu_vald_resource_arstiabi
Arvamus töövõimetuslehe teemal,national_guidelines,FILE,15,2023,,https://volinik.ee/volinik-live-web-prd/s3fs-public/2023-08/Arvamus-nr-44_To%CC%88o%CC%88vo%CC%83imetusleht.pdf,vordoigusvolinik_arvamus_toovoimetuslehe_teemal
AS Hoolekandeteenused – Valga Jaama kodu,kov_services,TEXT,1,,,https://valga.ee/pere-sotsiaal-ja-tervishoid/eakad-ja-erivajadusega-inimesed/hoolekandeasutused/,kov::valga-vald::item::valga_vald_resource_as_hoolekandeteenused_valga_jaama_kodu
AS Hoolekandeteenused Kunda Mere AS,kov_services,TEXT,1,,,https://viru-nigula.ee/pere-sotsiaal-ja-tervishoid/eakad-ja-erivajadusega-inimesed/hoolekandeasutused,kov::viru-nigula-vald::item::viru_nigula_vald_resource_as_hoolekandeteenused_kunda_mere
AS Hoolekandeteenused Põlva Kaasiku,kov_services,TEXT,1,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/erivajadusega-inimene/,kov::polva-vald::item::polva_vald_resource_polva_kaasiku_erihoolekanne
AS Hoolekandeteenused Sillamäe Kodu,kov_services,TEXT,1,,,https://www.sillamae.ee/et/pere-sotsiaal-ja-tervishoid/tervise-ja-hoolekandeasutused/hoolekandeasutused,kov::sillamae-linn::item::sillamae_linn_resource_sillamae_kodu
AS Hoolekandeteenused Vändra Kodu,kov_services,TEXT,1,,,https://www.pparnumaa.ee/pere-sotsiaal-ja-tervishoid/eakad-ja-erivajadusega-inimesed/hoolekandeasutused,kov::pohja-parnumaa-vald::item::pohja_parnumaa_vald_resource_as_hoolekandeteenused_vandra_kodu
AS Medicum Tervishoiuteenused / dr Rooväli,kov_services,TEXT,1,,,https://kohila.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/tervishoiuasutused/,kov::kohila-vald::item::kohila_vald_resource_as_medicum_tervishoiuteenused
AS Räpina Haigla,kov_services,TEXT,1,,,https://www.rapina.ee/teenused/sotsiaal-ja-tervishoid/sotsiaalne-kaitse/hooldamine-hoolekandeasutuses/,kov::rapina-vald::item::rapina_vald_resource_rapina_haigla
AS Valga Haigla,kov_services,TEXT,1,,,https://valga.ee/pere-sotsiaal-ja-tervishoid/eakad-ja-erivajadusega-inimesed/hoolekandeasutused/,kov::valga-vald::item::valga_vald_resource_as_valga_haigla
Asendus- ja järelhooldusteenus,kov_services,TEXT,2,,,https://haademeeste.ee/asendusjarelhooldus,kov::haademeeste-vald::item::haademeeste_vald_service_asendus_ja_jarelhooldusteenus
Asendus- ja järelhooldusteenus,kov_services,TEXT,2,,,https://haapsalu.ee/asendus-ja-jarelhooldusteenus,kov::haapsalu-linn::item::haapsalu_linn_service_asendus_ja_jarelhooldusteenus
Asendus- ja järelhooldusteenus,kov_services,TEXT,2,,,https://vald.hiiumaa.ee/perekond-ja-sotsiaalabi/laste-ja-perede-heaolu/tugiteenused-lastele-hiiumaa-vallas,kov::hiiumaa_vald::item::hiiumaa_vald_service_asendushooldusteenus
Asendus- ja järelhooldusteenus,kov_services,TEXT,2,,,https://saarde.ee/asendus-ja-jarelhooldusteenus,kov::saarde-vald::item::saarde_vald_service_asendus_ja_jarelhooldusteenus
Asendus- ja järelhooldusteenus,kov_services,TEXT,2,,,https://www.tapa.ee/pere-sotsiaalabi-ja-tervishoid/sotsiaalteenused/uldinfo,kov::tapa-vald::item::tapa_vald_service_asendus_ja_jarelhooldusteenus
Asendus- ja järelhooldusteenus,kov_services,TEXT,2,,,https://www.tartu.ee/et/asendus-ja-jarelhooldusteenus,kov::tartu-linn::item::tartu_linn_service_asendus_ja_jarelhooldusteenus
Asendus- ja järelhooldusteenus,kov_services,TEXT,2,,,https://viljandivald.ee/pere-sotsiaal-ja-tervishoid/laste-ja-perede-heaolu/asendus-ja-jarelhooldusteenus,kov::viljandi-vald::item::viljandi_vald_service_asendus_ja_jarelhooldusteenus
Asendushooldus ja järelhooldusteenus,kov_services,TEXT,2,,,https://www.elva.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/asendus-ja-jarelhooldusteenus,kov::elva-vald::item::elva_vald_service_asendushooldus_ja_jarelhooldus
"Asendushoolduse, hooldus- ja eestkostepere korraldamine",kov_services,TEXT,2,,,https://kohila.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/lastekaitse/,kov::kohila-vald::item::kohila_vald_service_asendushoolduse_ja_eestkoste_korraldamine
Asendushooldusel viibiva lapse toetus,kov_services,TEXT,2,,,https://parnu.ee/laps-pere,kov::parnu-linn::item::parnu_linn_benefit_asendushooldusel_viibiva_lapse_toetus
Asendushoolduselt elluastuja toetus,kov_services,TEXT,2,,,https://www.poltsamaa.ee/asenduskodust-elluastuja-toetus,kov::poltsamaa-vald::item::poltsamaa_vald_benefit_asendushoolduselt_elluastuja_toetus
Asendushooldusperes elava lapse identiteediõigus,sotsiaaltoo_articles,FILE,19,2020,,,sotsiaaltoo-2-2020-asendushooldusperes-elava-lapse-identiteedioigus-2020-2
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.alutagusevald.ee/toiming/asendushooldusteenus,kov::alutaguse-vald::item::alutaguse_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,1,,,https://anija.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaalteenused/,kov::anija-vald::item::anija_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://antsla.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaalteenused/asendushooldusteenus/,kov::antsla_vald::item::antsla_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://harku.ee/pere-sotsiaal-ja-tervishoid/pere-ja-lapsed/vanemlus-ja-paarisuhe,kov::harku-vald::item::harku_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,1,,,https://xn--jgeva-dua.ee/asendushooldusteenus,kov::jogeva-vald::item::jogeva_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.johvi.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaalteenused/,kov::johvi-vald::item::johvi_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://kadrina.ee/perekond-ja-sotsiaalne-heaolu/laste-ja-perede-heaolu/asendushooldusteenus/,kov::kadrina-vald::item::kadrina_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.kambja.ee/asendushooldusteenus,kov::kambja-vald::item::kambja_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://kanepi.ee/pere-sotsiaal-ja-tervishoid/laste-ja-perede-heaolu/asendus-ja-jarelhooldusteenus,kov::kanepi-vald::item::kanepi_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,1,,,https://www.kastre.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/,kov::kastre-vald::item::kastre_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,1,,,https://kehtna.ee/pere-sotsiaalabi-ja-tervishoid/sotsiaalhoolekanne/sotsiaalteenused/,kov::kehtna-vald::item::kehtna_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://keila.ee/ametnikud/laste_heaolu/,kov::keila-linn::item::keila_linn_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://kihnu.ee/pere-sotsiaal-tervishoid/sotsiaalabi/sotsiaalteenused/,kov::kihnu-vald::item::kihnu_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.kiilivald.ee/asendushooldusteenus,kov::kiili-vald::item::kiili_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://kohtla-jarve.ee/juhtimine-ja-majandus/e-teenused-ja-blanketid/sotsiaal-ja-tervishoid/asendushooldusteenus/,kov::kohtla-jarve-linn::item::kohtla_jarve_linn_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.kosevald.ee/sotsiaalteenused-laps-ja-pere,kov::kose-vald::item::kose_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,1,,,https://www.kuusalu.ee/asendushooldusteenus,kov::kuusalu-vald::item::kuusalu_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://laaneharju.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/teenused-ja-toetused,kov::laane-harju-vald::item::laane_harju_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.laanenigula.ee/pere-sotsiaal-ja-tervishoid/abi-lapsele-ja-perele/lastekaitse,kov::laane-nigula-vald::item::laane_nigula_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.laanerannavald.ee/asendushooldusteenus,kov::laaneranna-vald::item::laaneranna_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://loksalinn.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaalteenused/,kov::loksa-linn::item::loksa_linn_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,1,,,https://www.lyganuse.ee/sotsiaalteenused,kov::luganuse-vald::item::luganuse_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://luunja.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/teenused-ja-toetused-laps-ja-pere/,kov::luunja-vald::item::luunja_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,1,,,https://maardu.ee/asendus-ja-jarelhooldusteenus,kov::maardu-linn::item::maardu_linn_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://mulgivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaalteenused/asendushooldusteenus/,kov::mulgi-vald::item::mulgi_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://mustveevald.kovtp.ee/asendushooldusteenus,kov::mustvee-vald::item::mustvee_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.narva.ee/sotsiaalteenused/-/asset_publisher/J8TOJukj0wfP/content/asendushooldusteenus,kov::narva-linn::item::narva_linn_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://nvv.ee/pere-sotsiaal-ja-tervishoid/abi-lapsele-ja-perele/asendushooldusteenus,kov::noo-vald::item::noo_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://otepaa.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/lastekaitse-uldteave,kov::otepaa-vald::item::otepaa_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,1,,,https://parnu.ee/laps-pere,kov::parnu-linn::item::parnu_linn_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://peipsivald.ee/toiming/asendushooldusteenus,kov::peipsiaare-vald::item::peipsiaare_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.pparnumaa.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/teenused,kov::pohja-parnumaa-vald::item::pohja_parnumaa_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.poltsamaa.ee/asendushooldusteenus,kov::poltsamaa-vald::item::poltsamaa_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/lapsed-ja-pered/toetused/,kov::polva-vald::item::polva_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,1,,,https://raasiku.ee/toiming/asendus-ja-jarelhooldusteenus,kov::raasiku-vald::item::raasiku_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://rae.ee/pere-sotsiaal-ja-tervis/laste-ja-perede-heaolu/asendushooldusteenus,kov::rae-vald::item::rae_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://rakvere.ee/pere-sotsiaal-ja-tervishoid/laste-ja-perede-heaolu/asendus-ja-jarelhooldusteenus,kov::rakvere-linn::item::rakvere_linn_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.rakverevald.ee/asendus-jarelhooldusteenus,kov::rakvere-vald::item::rakvere_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.rapina.ee/teenused/sotsiaal-ja-tervishoid/toetused/,kov::rapina-vald::item::rapina_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://rapla.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaalteenused/asendushooldusteenus/,kov::rapla-vald::item::rapla_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://rougevald.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaalteenused/asendushooldusteenus/,kov::rouge-vald::item::rouge_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://ruhnu.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaalteenused/asendushooldusteenus/,kov::ruhnu-vald::item::ruhnu_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.saaremaavald.ee/perekond-sotsiaalabi/laste-ja-perede-heaolu/asendus-ja-jarelhooldusteenus,kov::saaremaa-vald::item::saaremaa_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://sakuvald.ee/vald-uudised-ja-kontakt/dokumendid-ja-teenused/teenused-ja-toetused,kov::saku-vald::item::saku_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://sauevald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaalteenused,kov::saue-vald::item::saue_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://setomaa.ee/pere-sotsiaal-ja-tervishoid/sotsiaalhoolekanne-ja-toetused/sotsiaalteenused/asendushooldusteenus/,kov::setomaa-vald::item::setomaa_vald_service_asendushooldusteenus
Asendushooldusteenus,kov_services,TEXT,2,,,https://www.sillamae.ee/et/pere-sotsiaal-ja-tervishoid/sotsiaaltoetused-ja-teenused/sotsiaalteenused,kov::sillamae-linn::item::sillamae_linn_service_asendushooldusteenus
